complaint_id,customer_id,submitted_at,channel,category,subcategory,priority,status,assigned_agent_id,raw_text,sentiment_label,confidence_score,created_at,updated_at
4f9f036e-d0b9-4101-b769-c2b07f21c695,b8788935-5fa5-4bf1-b599-ac640d4a59ef,2026-01-08T13:54:51+00:00,portal,billing_dispute,unrecognized charge,critical,pending_customer,13bcddb7-5d46-42ff-8e6a-3e9b966d5c75,my account shows a charge that i never made. this needs to be reversed asap,negative,0.38,2026-01-08T13:54:51+00:00,2026-01-10T02:54:51+00:00
bad76f02-54ce-4382-b798-420bc3716aef,8e441682-307c-459b-a07c-12ce51511449,2026-02-05T10:50:51+00:00,portal,billing_dispute,billing error,critical,resolved,,This billing problem has been going on for way too long now. It started last Friday when I noticed a charge for $529 that I never approved. I contacted support immediately and they opened a case but I havent heard anything since then. Meanwhile im still being charged interest on this amount which is completely unfair. I need this resolved asap because I cant keep paying for something I didnt buy.,negative,0.89,2026-02-05T10:50:51+00:00,2026-02-06T08:50:51+00:00
7a424418-6da2-40af-8d5f-58d5ca25b629,1fbad312-ed1e-48b3-821e-3f885f98caf3,2025-09-18T13:48:51+00:00,phone,card_issue,expired card,medium,escalated,,I need a replacement card urgently because mine stopped working last Friday. The chip is damaged and it wont swipe or tap anymore so I cant use it anywhere. I requested a new card online over a week ago but it still hasnt arrived. I called to check on the status and they said it was mailed but I never got it. I cant access my money without a working card and its causing major problems. Please send me a new card via express shipping.,neutral,0.65,2025-09-18T13:48:51+00:00,2025-09-19T09:48:51+00:00
06839f90-4c64-4ba9-b553-000ee1977894,ea380f29-7da1-40d3-8c4e-06d48e501dd4,2025-12-07T11:28:51+00:00,social_media,account_access,app crash,high,closed,,"This is ridiculous, ive been locked out since three weeks ago and nobody seems to care. The app keeps saying my account is temporarily unavailable but its been over a week now. I already contacted support twice and both times they said it would be fixed within 24 hours but here we are still with the same problem. I cant check my balance or make payments and its affecting my credit. Someone needs to unlock my account immediately.",very_negative,0.73,2025-12-07T11:28:51+00:00,2025-12-09T08:28:51+00:00
7bbd4f39-2955-41e4-b2c9-4092b9080483,c51d4222-efea-4a2a-8210-5121c93c0d33,2026-01-09T02:05:51+00:00,social_media,refund_request,defective product,high,closed,652b5952-b32e-456d-97fe-3a20176938d1,can someone help me get a refund? the charge was unauthorized,neutral,0.8,2026-01-09T02:05:51+00:00,2026-01-09T03:05:51+00:00
52367191-4581-4bcd-9802-b1e690e4c4bc,8a0fef33-cd2f-4c7a-a7ee-e1caf2106631,2025-12-11T06:10:51+00:00,social_media,account_access,app crash,low,escalated,a2107a59-5fee-42f3-b28d-fde21b0040be,Im having major issues logging in and its been going on since three weeks ago. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,neutral,0.89,2025-12-11T06:10:51+00:00,2025-12-12T05:10:51+00:00
9fb98b16-ae2c-4ce6-9031-1727e333f3b3,899424f8-f95d-47da-8a67-10f1384e7c9e,2025-12-11T15:11:51+00:00,phone,billing_dispute,incorrect amount,critical,in_progress,,"I was charged twice for the same thing last week. This is ridiculous, fix it NOW.",neutral,0.42,2025-12-11T15:11:51+00:00,2025-12-11T18:11:51+00:00
96e37276-1375-4d08-8a3c-6ca28f005bad,78a5141b-aee8-456e-a940-507ff76f5846,2026-01-18T21:55:51+00:00,chat,general,general question,critical,in_progress,,I have a question about my account that ive been trying to get answered since last month. I called customer service twice and both times I was transferred multiple times and then disconnected. I tried using the online chat but it just kept giving me automated responses that didnt help. All I want to know is how to update my contact information but I cant seem to get a straight answer from anyone. Can someone please just tell me how to do this simple task?,very_negative,0.57,2026-01-18T21:55:51+00:00,2026-01-20T00:55:51+00:00
bd44a373-1019-4938-adc7-bde958953731,9f17f72d-ce66-4a13-9660-cac717086b6c,2025-10-29T18:58:51+00:00,portal,account_access,login error,medium,closed,e3cec2f5-0a1b-49d9-ad1f-c92d1334aaf3,Im having major issues logging in and its been going on since last month. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,negative,0.46,2025-10-29T18:58:51+00:00,2025-10-30T10:58:51+00:00
da48bd4f-7150-4c2d-80ea-b31e39aa8930,1fbad312-ed1e-48b3-821e-3f885f98caf3,2026-01-11T11:20:51+00:00,portal,billing_dispute,billing error,low,pending_customer,,This billing problem has been going on for way too long now. It started three weeks ago when I noticed a charge for $617 that I never approved. I contacted support immediately and they opened a case but I havent heard anything since then. Meanwhile im still being charged interest on this amount which is completely unfair. I need this resolved asap because I cant keep paying for something I didnt buy.,neutral,0.83,2026-01-11T11:20:51+00:00,2026-01-12T15:20:51+00:00
e5826cc7-5553-4525-bf9b-92ff0dcf19bf,1c94384d-5cb6-495b-b300-cb0396db8de7,2026-02-19T14:23:51+00:00,chat,service_outage,system error,low,open,510b067b-03f0-4eb5-b7a1-16334cc953ba,cant make any payments because ur service is not working,very_negative,0.4,2026-02-19T14:23:51+00:00,2026-02-20T15:23:51+00:00
e7ab661a-44de-4d12-bdec-5b17be5e423b,a01c2859-cd5c-4754-b7fb-af2dc558ed60,2026-01-25T13:41:51+00:00,chat,general,account inquiry,high,pending_customer,,"Im trying to close my account but the process has been a nightmare since three weeks ago. I submitted the account closure form online and got a confirmation email saying it would be processed within 5 business days. Its been two weeks and my account is still active and im still being charged monthly fees. I called to follow up and they said they have no record of my closure request. This is frustrating, I just want to close my account and move on. Please process my account closure immediately.",neutral,0.44,2026-01-25T13:41:51+00:00,2026-01-26T07:41:51+00:00
833d6e91-abdc-44bf-9e1f-dd436a9e7139,b8f1ccc3-935e-4aa8-96ac-6fbbf19bdeff,2026-01-26T08:45:51+00:00,social_media,billing_dispute,incorrect amount,high,closed,,SOMEONE CHARGED MY ACCOUNT FOR SOMETHING I DIDNT BUY. FIX THIS IMMEDIATELY,very_negative,0.65,2026-01-26T08:45:51+00:00,2026-01-26T13:45:51+00:00
4b8e2fb6-a379-4b69-a712-6d57089a460a,5ea2b3a9-7513-4f8c-a9fe-2a2985d12a8f,2026-02-15T22:54:51+00:00,portal,account_access,login error,low,pending_customer,d7ec9025-04c5-414c-a94b-cdb0f20a29ec,mujhe refund chahiye for that transaction. it was unauthorized,neutral,0.7,2026-02-15T22:54:51+00:00,2026-02-16T03:54:51+00:00
7dcbe362-41e3-4dbe-99b3-c72b8a3e4ec5,bd560b0c-c6f8-4bd4-bed4-dc4e3b716e99,2025-10-18T18:33:52+00:00,chat,card_issue,lost card,high,resolved,b8caa5b3-2220-429d-9ab5-d0a6ecbb3a91,This card issue has been ongoing since the beginning of the month and nobody can figure out whats wrong. My card keeps getting declined for online purchases but it works fine in stores. I contacted support and they said to try a different browser but that didnt help. Then they said maybe its the merchant blocking it but it happens on multiple websites. I need to make online payments and I cant do that if my card doesnt work. Please investigate and fix this problem.,very_negative,0.3,2025-10-18T18:33:52+00:00,2025-10-19T05:33:52+00:00
2fc21272-6815-49b3-9e0a-473443d6cbd6,2ef6c27e-3777-4250-82a9-afc4def826ed,2026-03-02T07:36:52+00:00,chat,billing_dispute,duplicate charge,medium,pending_customer,82333ac9-029d-4b2e-ad0c-6325bb40c2fb,"This is the third time im contacting you about the same charge on my statement. Back in last Friday I noticed a charge from Starbucks that I didnt make and I reported it right away. Your support team said it would be reversed within 5 business days but its been over two weeks now. I cant afford to keep losing money like this, I have bills to pay. Please fix this billing error once and for all.",negative,0.67,2026-03-02T07:36:52+00:00,2026-03-03T04:36:52+00:00
aff77518-6c0d-4c93-8eec-506f7101a039,c1b5b639-ca4b-4a1a-9186-56b0e6859dea,2026-01-29T12:58:52+00:00,chat,account_access,login error,critical,open,,i forgot my password and the reset link isnt working. help please,neutral,0.66,2026-01-29T12:58:52+00:00,2026-01-31T10:58:52+00:00
a0b52125-3bfe-4127-aaa8-d70eea730588,74df6f19-56a3-4280-a23c-e46a14ce7611,2026-01-20T03:44:52+00:00,phone,refund_request,defective product,low,closed,,i need a refund for that charge from last Tuesday. it was a mistake,negative,0.69,2026-01-20T03:44:52+00:00,2026-01-21T17:44:52+00:00
9a43c3a6-b41b-47ac-8605-8305c5b7abdb,af51ce58-b3c2-45a2-9cea-bc97ffacc28d,2025-09-17T23:55:52+00:00,portal,refund_request,defective product,low,in_progress,,This refund situation has been dragging on since two weeks ago and im losing patience. I returned an item to Uber and they confirmed they recieved it but I still havent gotten my money back. Your support team told me it takes 5 to 7 business days but its been almost three weeks now. I need this $791 refund because I have bills due. Can someone please expedite this refund request?,very_negative,0.69,2025-09-17T23:55:52+00:00,2025-09-18T23:55:52+00:00
998c57e4-0e4f-4fa4-809f-654e3c068ba9,35606ee6-a8b3-4555-a17e-fe5ccd13a9f2,2026-02-23T20:53:52+00:00,phone,account_access,app crash,critical,in_progress,,Im having major issues logging in and its been going on since last Friday. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,negative,0.32,2026-02-23T20:53:52+00:00,2026-02-24T22:53:52+00:00
fd712364-948e-49b1-a11d-dd65d618d325,9c43c6b0-445e-4aa1-9ca0-dce516914e58,2025-09-09T03:39:52+00:00,phone,account_access,app crash,high,resolved,,I cant get into my account and this has been a problem since last Friday. Every time I enter my password it says its incorrect but I know im using the right one. I tried resetting it multiple times but the reset email never comes through. I called support and they said they would send a manual reset link but that was days ago and I still havent recieved anything. I need to access my account to pay my rent. Please help me get back in.,very_negative,0.51,2025-09-09T03:39:52+00:00,2025-09-10T17:39:52+00:00
cda0c4c4-d520-4fbc-8cd2-900137a0871c,73decd70-468d-4783-a8b9-d7e434efc5e5,2026-02-25T16:05:52+00:00,portal,account_access,login error,critical,open,,Im having major issues logging in and its been going on since two weeks ago. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,very_negative,0.56,2026-02-25T16:05:52+00:00,2026-02-26T18:05:52+00:00
0828b756-2225-4da3-a0e6-ce8a8ce13b15,a31cb201-a64e-4ed4-b442-e6d387f38e49,2025-10-21T00:11:52+00:00,social_media,general,feature request,critical,open,4f83e88f-c443-488a-81f3-2c7c337f7f3f,need help with somthing. can someone call me back,neutral,0.6,2025-10-21T00:11:52+00:00,2025-10-21T09:11:52+00:00
37e9eebd-6f3e-4dc8-bb90-3a78401de9c4,6a9f2098-5840-482a-83ae-efd83b656149,2025-10-01T15:05:52+00:00,social_media,card_issue,expired card,high,in_progress,032db4d4-002c-4173-817e-a8105261466b,card chip is broken. cant use it anywhere. send me a new one please,negative,0.76,2025-10-01T15:05:52+00:00,2025-10-03T08:05:52+00:00
143c2887-b9ee-48de-8b8c-61a6ae63adb8,1c94384d-5cb6-495b-b300-cb0396db8de7,2026-02-25T09:50:52+00:00,social_media,billing_dispute,incorrect amount,high,open,,recieved a charge i dont recognize. Target on 02/25. please investigate,very_negative,0.72,2026-02-25T09:50:52+00:00,2026-02-25T22:50:52+00:00
728bd44b-9815-45e2-8b41-36563473f3ab,43c92b87-baee-49e9-a9d5-978ba4f04feb,2026-01-15T13:13:52+00:00,phone,billing_dispute,billing error,low,closed,8f1f5c86-7132-4760-a53a-f9b68fb13b30,can someone explain why theres a $187 charge from Target? i didnt buy anything,very_negative,0.37,2026-01-15T13:13:52+00:00,2026-01-17T12:13:52+00:00
ebc46ad4-c0bd-4175-9ac5-24d24ddf8bb7,f0817ffe-8c70-44cd-8fe6-a14f7f3c2469,2026-03-02T13:10:52+00:00,chat,account_access,locked out,low,in_progress,ac105d15-c38a-4cbb-8621-5ec176f8d875,cant get into my account. says my account is suspended but i dont know why,negative,0.91,2026-03-02T13:10:52+00:00,2026-03-03T00:10:52+00:00
2e096e88-5be0-4eb7-8f30-c8402fc59f7e,4500de83-bd03-4225-9bb5-19863d97e597,2026-01-07T13:35:52+00:00,phone,fraud,account takeover,medium,closed,,There are unauthorized transactions all over my account and nobody is taking this seriously. It started three weeks ago with a small charge from Uber and now theres like five or six charges I didnt make. I already filed a fraud report online and called your hotline but all I get is automated messages. This is affecting my ability to pay my bills because my account is drained. I need immediate action on this fraud case.,negative,0.9,2026-01-07T13:35:52+00:00,2026-01-09T07:35:52+00:00
7488bd19-17bd-4a0a-af85-1625fc680e5d,dc86e423-016c-4a43-9af0-cf46cbfc51f2,2025-12-04T21:48:52+00:00,chat,general,general question,high,resolved,,hay un cargo que no reconozco. someone used my card sin mi permiso,negative,0.72,2025-12-04T21:48:52+00:00,2025-12-06T18:48:52+00:00
0eb5c84c-33bf-46d2-837b-40301a885715,6c0e3f37-5728-4046-8344-6395449e3a9c,2025-12-08T10:35:52+00:00,portal,account_access,app crash,critical,open,,Im having major issues logging in and its been going on since two weeks ago. The website keeps timing out and the mobile app just shows an error message. I called technical support and they walked me through some troubleshooting steps but nothing worked. They said they would escalate it to the tech team but I havent heard back. I need to transfer money urgently and I cant do that if I cant log in. Please fix this now.,neutral,0.3,2025-12-08T10:35:52+00:00,2025-12-09T14:35:52+00:00
5b81501c-0c43-44b4-9465-5898a24f0576,c2e3b9fc-e746-46a5-b84b-b6e82727a4e0,2026-01-06T18:21:52+00:00,social_media,refund_request,defective product,medium,resolved,,requesting full refund for failed transaction. money was deducted but payment didnt go through,very_negative,0.37,2026-01-06T18:21:52+00:00,2026-01-07T15:21:52+00:00
1bad9d7e-61a9-4460-bd90-d3001b7db2b0,1c94384d-5cb6-495b-b300-cb0396db8de7,2025-12-10T08:01:52+00:00,chat,general,feature request,critical,closed,,I have a question about my account that ive been trying to get answered since three weeks ago. I called customer service twice and both times I was transferred multiple times and then disconnected. I tried using the online chat but it just kept giving me automated responses that didnt help. All I want to know is how to update my contact information but I cant seem to get a straight answer from anyone. Can someone please just tell me how to do this simple task?,negative,0.66,2025-12-10T08:01:52+00:00,2025-12-11T22:01:52+00:00
1807a752-9703-4f6b-b5ec-029b684ece2b,f586c645-4d5b-4d68-b89c-15468aa06ff6,2025-12-28T14:36:52+00:00,social_media,fraud,stolen card,medium,resolved,,My account has been compromised and I need help right away. Since last Friday theres been suspicious activity with charges from Target and other places I never shop at. I contacted fraud prevention twice and both times they said they would look into it but nothing has changed. Im scared that whoever has my information will keep charging more. Please lock my account and investigate these fraudulent transactions immediately.,neutral,0.41,2025-12-28T14:36:52+00:00,2025-12-28T21:36:52+00:00
16931a55-3c8d-4bf4-9d78-3fdca4e03e4f,b8f1ccc3-935e-4aa8-96ac-6fbbf19bdeff,2026-02-15T03:13:52+00:00,social_media,billing_dispute,incorrect amount,low,closed,,"theres a duplicate charge on my statement from Walmart. cant believe this heppened again I've been a customer for years and this keeps happening. I was charged twice for the same thing last week. This is ridiculous, fix it NOW. Seriously considering switching banks. This is unacceptable.",negative,0.58,2026-02-15T03:13:52+00:00,2026-02-17T01:13:52+00:00
12017983-945e-45c5-b2ce-103b89027562,beeda114-6099-4055-949f-024b2a3afeb0,2026-01-23T13:29:52+00:00,phone,refund_request,cancelled order,medium,in_progress,,I need help getting a refund for a cancelled order from last month. I paid $663 for something that was supposed to be delivered but the merchant cancelled it without telling me. The money is still showing as pending on my account and its been over two weeks. I already called twice about this and both times I was told it would be resolved within a few days but nothing happened. I need my money back now.,negative,0.61,2026-01-23T13:29:52+00:00,2026-01-24T20:29:52+00:00
015e577a-4106-4e66-bea8-a75cb6fc1616,9144dbaa-fa05-4288-9ae6-8db9b49c7e04,2026-01-14T18:29:52+00:00,portal,refund_request,defective product,high,open,,Im writing to request a refund for a defective product I purchased last Friday. I spent $744 at Walmart and the item arrived broken so I sent it back immediately. They confirmed receipt but said the refund would come from the bank not them. I contacted your team last week and was told to wait but im still waiting. This is my money and I need it back to pay for a replacement. Please process this refund urgently.,neutral,0.54,2026-01-14T18:29:52+00:00,2026-01-15T18:29:52+00:00
a7fe83ed-3b7f-4590-bdf1-dee57c16bea7,a5d31700-7910-491e-af13-b8e7df16947d,2026-01-31T07:33:52+00:00,social_media,service_outage,system error,high,pending_customer,,IS THE APP DOWN? I CANT ACCESS ANYTHING RIGHT NOW,very_negative,0.51,2026-01-31T07:33:52+00:00,2026-02-01T09:33:52+00:00
e561837f-f0e1-42e0-9921-79c159154466,8e441682-307c-459b-a07c-12ce51511449,2026-02-12T13:46:52+00:00,chat,account_access,login error,high,resolved,,I cant get into my account and this has been a problem since last Tuesday. Every time I enter my password it says its incorrect but I know im using the right one. I tried resetting it multiple times but the reset email never comes through. I called support and they said they would send a manual reset link but that was days ago and I still havent recieved anything. I need to access my account to pay my rent. Please help me get back in.,negative,0.71,2026-02-12T13:46:52+00:00,2026-02-12T17:46:52+00:00
241d1f33-cb61-450b-946b-ff83a23f24aa,e4f505d2-a3f4-4555-869d-88d8f416e719,2026-01-26T22:24:52+00:00,phone,billing_dispute,duplicate charge,critical,closed,,I've been dealing with this billing issue since last Tuesday and nobody seems to be able to help me. I was charged $716 for something I never authorized and when I called last week they said they would fix it but nothing has changed. This is affecting my credit score and I cant even apply for a loan now. I need this duplicate charge removed from my account immediately.,negative,0.31,2026-01-26T22:24:52+00:00,2026-01-27T23:24:52+00:00
dad0adba-b81b-48fb-8877-a2fdc2af3538,8634d4d0-5b0a-44a0-aafc-afee58ea6978,2026-02-14T19:20:52+00:00,chat,account_access,locked out,medium,resolved,,cant get into my account. says my account is suspended but i dont know why,neutral,0.84,2026-02-14T19:20:52+00:00,2026-02-15T17:20:52+00:00
06568116-b831-40c0-b987-7f6568da67fb,305c39a1-eb28-4407-9e13-f8b9e4ce3d32,2026-02-16T21:42:52+00:00,email,account_access,app crash,high,in_progress,,i forgot my password and the reset link isnt working. help please,negative,0.38,2026-02-16T21:42:52+00:00,2026-02-17T02:42:52+00:00
61b51d5d-a0fc-4ecc-a88c-b21a7ad9980e,9f5def00-0730-434f-9649-627b6ca3783a,2026-01-31T17:01:52+00:00,social_media,service_outage,app down,high,pending_customer,86ef70ee-7a80-44b5-ae39-3bfcfbc73ca7,This service outage has been going on way too long. It started last month when I tried to transfer money and got an error message. I thought maybe it was temporary so I waited a few hours and tried again but same problem. I contacted support and they confirmed there was a system issue but said they didnt have an ETA for the fix. Meanwhile im missing payment deadlines and getting late fees. Your company needs to fix this immediately and compensate customers for the inconvenience.,negative,0.95,2026-01-31T17:01:52+00:00,2026-02-01T15:01:52+00:00
233f8986-3b71-4a16-9a58-7caed34bc267,d27aac2e-752b-4148-86e7-3c5f3699cee7,2026-02-18T06:06:52+00:00,chat,refund_request,service issue,high,in_progress,,This refund situation has been dragging on since last Friday and im losing patience. I returned an item to Walmart and they confirmed they recieved it but I still havent gotten my money back. Your support team told me it takes 5 to 7 business days but its been almost three weeks now. I need this $664 refund because I have bills due. Can someone please expedite this refund request?,very_negative,0.68,2026-02-18T06:06:52+00:00,2026-02-19T06:06:52+00:00
a73ebd4b-28b3-4eca-996d-e1e9904e330b,39cfd938-d7ce-40c0-9c68-db9fb8306ac7,2026-03-01T04:46:52+00:00,portal,account_access,locked out,high,resolved,,hay un cargo que no reconozco. someone used my card sin mi permiso,neutral,0.31,2026-03-01T04:46:52+00:00,2026-03-01T08:46:52+00:00
347f83d5-4814-4086-8998-2dccc38d06b8,78a5141b-aee8-456e-a940-507ff76f5846,2026-02-23T06:00:52+00:00,chat,refund_request,defective product,low,escalated,,need to reverse the payment i made to Walmart. they scammed me,very_negative,0.75,2026-02-23T06:00:52+00:00,2026-02-24T18:00:52+00:00
7744de9f-4765-4fe1-ac04-7fb17c875646,6dabb945-77d6-420e-a71f-ba6f3ec23ea4,2026-01-25T01:34:52+00:00,email,refund_request,service issue,critical,pending_customer,,i need a refund for that charge from last Tuesday. it was a mistake,neutral,0.61,2026-01-25T01:34:52+00:00,2026-01-25T03:34:52+00:00
816a8c61-5a3c-4206-a688-f3214cde9568,108dcfbb-b42b-4de5-b992-ed4c0cb55f62,2025-12-25T20:24:52+00:00,social_media,account_access,login error,low,in_progress,,cant access my account thing. it just keeps loading and loading,negative,0.33,2025-12-25T20:24:52+00:00,2025-12-27T00:24:52+00:00
05b719c5-62f8-4b81-9a1a-02bde5317bf2,1291e5b1-a014-49e9-8f19-1ae8c25e2c69,2025-09-22T22:21:52+00:00,social_media,account_access,login error,medium,closed,70426670-881a-40ee-a2de-5bfd8ffa07ae,"This is ridiculous, ive been locked out since three weeks ago and nobody seems to care. The app keeps saying my account is temporarily unavailable but its been over a week now. I already contacted support twice and both times they said it would be fixed within 24 hours but here we are still with the same problem. I cant check my balance or make payments and its affecting my credit. Someone needs to unlock my account immediately.",negative,0.83,2025-09-22T22:21:52+00:00,2025-09-24T01:21:52+00:00
7258f950-8b50-44d3-b5b1-5ba15427802a,b8139a15-2c73-4bca-b1a2-37201b6bcf29,2025-09-27T22:00:52+00:00,phone,billing_dispute,duplicate charge,high,closed,,can someone explain why theres a $120 charge from Target? i didnt buy anything I've been a customer for years and this keeps happening. why am i seeing a charge for $120 on 02/23??? i never authorized this Seriously considering switching banks. This is unacceptable.,negative,0.57,2025-09-27T22:00:52+00:00,2025-09-29T17:00:52+00:00
2a2291fd-658f-4dcb-bd5b-dbcb84a0643b,0ed7aeb6-9053-4a72-8c08-044c67a24886,2026-03-04T23:14:52+00:00,social_media,account_access,login error,high,resolved,c575e815-5108-4a94-b395-db6a5bf8b744,been trying to login for 2 days now. nothing works. what is going on I've been a customer for years and this keeps happening. been trying to login for 2 days now. nothing works. what is going on Seriously considering switching banks. This is unacceptable.,very_negative,0.43,2026-03-04T23:14:52+00:00,2026-03-06T19:14:52+00:00
480c4a2b-e1e5-4fb9-b28f-081208f7860b,ea380f29-7da1-40d3-8c4e-06d48e501dd4,2026-02-02T23:01:52+00:00,phone,billing_dispute,billing error,low,in_progress,,"Im writing because theres been an ongoing issue with my account since last month. I keep seeing charges that I dont recognize and when I try to dispute them online the system says theres an error. I called twice already and both times I was told someone would call me back but nobody ever did. This is unacceptable, im losing money every day this goes unfixed. I need a full refund for all the unauthorized charges.",very_negative,0.55,2026-02-02T23:01:52+00:00,2026-02-03T12:01:52+00:00
26d95d89-2432-4583-8b83-250e6e2c51ca,f9fc183c-cade-4454-8e68-2ac58275d678,2025-09-07T02:30:52+00:00,email,account_access,login error,high,closed,,"This is ridiculous, ive been locked out since three weeks ago and nobody seems to care. The app keeps saying my account is temporarily unavailable but its been over a week now. I already contacted support twice and both times they said it would be fixed within 24 hours but here we are still with the same problem. I cant check my balance or make payments and its affecting my credit. Someone needs to unlock my account immediately.",neutral,0.8,2025-09-07T02:30:52+00:00,2025-09-07T22:30:52+00:00
91b43a42-778a-4d10-8f47-1e61022a02f1,5fc0a65d-2df4-4be8-98ad-77731b2c79e0,2025-10-26T01:44:52+00:00,portal,billing_dispute,billing error,critical,closed,,This billing problem has been going on for way too long now. It started last Tuesday when I noticed a charge for $843 that I never approved. I contacted support immediately and they opened a case but I havent heard anything since then. Meanwhile im still being charged interest on this amount which is completely unfair. I need this resolved asap because I cant keep paying for something I didnt buy.,neutral,0.56,2025-10-26T01:44:52+00:00,2025-10-27T11:44:52+00:00
c495b2aa-0393-4c9f-b756-b4c388e057f6,8e441682-307c-459b-a07c-12ce51511449,2025-12-27T04:08:52+00:00,chat,refund_request,service issue,high,escalated,,requesting full refund for failed transaction. money was deducted but payment didnt go through,negative,0.91,2025-12-27T04:08:52+00:00,2025-12-29T04:08:52+00:00
32f16230-70dc-4897-b603-52437a830a97,8e563d07-0bb6-4222-897e-7b845269b111,2026-01-04T06:07:52+00:00,phone,billing_dispute,billing error,low,escalated,,This billing problem has been going on for way too long now. It started last Friday when I noticed a charge for $615 that I never approved. I contacted support immediately and they opened a case but I havent heard anything since then. Meanwhile im still being charged interest on this amount which is completely unfair. I need this resolved asap because I cant keep paying for something I didnt buy.,negative,0.49,2026-01-04T06:07:52+00:00,2026-01-06T00:07:52+00:00
40a66ad0-f842-46b3-804a-94240ebb898a,6a9f2098-5840-482a-83ae-efd83b656149,2026-02-17T08:34:52+00:00,social_media,account_access,password reset,medium,closed,6e14284c-4f7e-4494-bb72-a50412ff8925,locked out of my account for no reason. this is frustrating,negative,0.33,2026-02-17T08:34:52+00:00,2026-02-18T01:34:52+00:00
b21fc64a-2906-481d-8024-c5fb34059874,92910ce0-2022-4288-b58f-ffde6d115a15,2026-03-02T02:05:52+00:00,portal,loan_query,early payoff,high,closed,4dc5fc2d-4ff1-4654-8b75-8d41efaf4133,hello is anyone there,neutral,0.6,2026-03-02T02:05:52+00:00,2026-03-03T15:05:52+00:00
988dca8e-e5bd-4268-93e4-ff4c3d7e7ed9,5fc0a65d-2df4-4be8-98ad-77731b2c79e0,2026-01-30T09:45:52+00:00,email,billing_dispute,unrecognized charge,low,escalated,,"This is the third time im contacting you about the same charge on my statement. Back in the beginning of the month I noticed a charge from Starbucks that I didnt make and I reported it right away. Your support team said it would be reversed within 5 business days but its been over two weeks now. I cant afford to keep losing money like this, I have bills to pay. Please fix this billing error once and for all.",very_negative,0.52,2026-01-30T09:45:52+00:00,2026-01-31T00:45:52+00:00
cbe00c49-b30c-42f3-b55d-34b187a73f38,2d3c41be-f08c-4cb8-939e-de60b456b97e,2026-01-19T20:04:52+00:00,portal,account_access,login error,medium,pending_customer,,I cant get into my account and this has been a problem since last Tuesday. Every time I enter my password it says its incorrect but I know im using the right one. I tried resetting it multiple times but the reset email never comes through. I called support and they said they would send a manual reset link but that was days ago and I still havent recieved anything. I need to access my account to pay my rent. Please help me get back in.,neutral,0.72,2026-01-19T20:04:52+00:00,2026-01-20T00:04:52+00:00
09933982-46c4-4435-adb2-b90f0d4fc975,174389e0-aa23-40b4-9e96-51cb19a99d69,2026-02-15T08:56:52+00:00,email,billing_dispute,billing error,critical,open,,theres a duplicate charge on my statement from Amazon. cant believe this heppened again,very_negative,0.72,2026-02-15T08:56:52+00:00,2026-02-17T08:56:52+00:00
5ba3f178-94b0-4721-85e6-2c4a728c1bed,dc86e423-016c-4a43-9af0-cf46cbfc51f2,2026-01-02T15:06:52+00:00,phone,billing_dispute,unrecognized charge,low,pending_customer,,ur system charged me twice for that subscription thing. i want my money back,neutral,0.84,2026-01-02T15:06:52+00:00,2026-01-04T10:06:52+00:00
ef4a28b1-ce85-454f-bc62-ac54e86a8237,9f17f72d-ce66-4a13-9660-cac717086b6c,2025-11-04T05:19:52+00:00,phone,billing_dispute,duplicate charge,critical,pending_customer,,I dont understand why im being charged twice for the same transaction. This started last month when I made a purchase at Netflix and somehow it posted to my account two times. I already submitted a dispute form online and called your customer service but nobody has gotten back to me. This is really frustrating because that money was supposed to go towards my rent. Can someone please reverse the duplicate charge?,neutral,0.52,2025-11-04T05:19:52+00:00,2025-11-04T17:19:52+00:00
628542dd-5c36-425c-a8d5-9b76b8212e0b,9a8f51c9-bcae-4d28-bd5f-ab554168db40,2026-01-30T11:49:52+00:00,email,fraud,unauthorized transaction,medium,resolved,,I think my card information got stolen and someone is making purchases with it. This began the beginning of the month when I noticed charges from overseas merchants that I dont recognize at all. I immediately called to report fraud and your agent said they would send me a new card but its been over a week and I still havent recieved it. In the meantime more fraudulent charges keep appearing. This needs to be handled urgently.,negative,0.75,2026-01-30T11:49:52+00:00,2026-01-31T09:49:52+00:00
